id1,id2
15653,144127
15653,238201
2312,43982
93174,46173
175742,55450
205757,130329
156230,13153
159236,98291
29749,30199
58735,164984
151935,104036
114420,69393
37181,27465
229470,239083
100962,229565
72793,24063
102225,230518
22713,200905
80064,61530
205110,20796
21242,224798
183263,102652
196191,92827
10972,201390
7560,117193
29881,154469
37686,57268
29912,29433
166836,149582
225042,232954
225042,250128
38648,61096
86847,208139
53850,186007
137182,207939
202325,98543
54328,50609
160866,89287
170652,59132
213093,213437
215633,74188
223212,207225
192397,102474
129097,198978
118534,223651
160668,182661
224783,149838
160774,128622
63693,162000
153981,219747
171131,79410
130252,19243
217028,161241
144362,89743
46604,69518
147097,159738
56559,59985
248760,126639
147097,144
122445,21050
230336,113565
122445,36234
231331,77894
213388,10452
195407,174640
162773,182718
162773,19053
235868,182346
226976,73151
159013,26095
215166,26359
183059,43233
132224,68849
27727,7518
256382,190263
19060,224853
91358,181533
243760,31009
81655,6977
161987,237276
182396,238243
121234,235982
81170,198296
209143,43510
225908,113733
32478,161000
158703,25673
61780,260180
40603,69702
130591,194630
220069,52989
79566,165336
12116,260714
172279,219917
172279,48797
172279,137478
132369,174822
96206,192943
123904,132228
81845,216317
15653,240608
104273,35223
75347,139784
30178,178126
173058,65241
19065,69409
101120,25862
208159,112153
93244,43748
74180,221491
124868,73241
139444,159027
26208,113641
192448,213587
248193,75750
99677,151185
159206,42242
194448,162436
252165,140054
204884,135288
55479,50939
79656,133659
258710,161103
84069,13731
176815,163977
163882,143790
3688,217264
61919,254842
110941,169007
209642,131001
218982,67045
206507,10147
230132,203396
78205,153741
171054,114615
190362,83856
128435,199834
135368,187376
251288,201616
47124,161736
130934,248324
19412,84000
45820,253679
16539,211142
99067,19776
68855,71622
74940,72779
204091,136396
6649,228161
143696,97709
15873,221434
173388,125947
223553,232618
127442,85479
8922,57302
103355,128233
236538,81493
200781,160834
49655,147667
100302,121803
252785,158642
229019,248824
108644,221081
105057,134078
86949,232217
197210,9266
88229,34041
20506,52757
61884,12318
238432,191909
136554,151382
26996,37432
227565,191957
255840,189757
116400,227305
255110,21470
210704,74616
204053,64575
11144,44934
76483,74232
152366,47405
52692,154097
52692,261363
52692,3206
88631,7553
72634,180962
178012,61189
24586,181327
7459,202505
233199,237796
233199,236405
92107,34704
9104,92405
92129,250319
7961,127801
188407,233495
248832,136186
240332,59919
44510,124964
255110,21889
95662,43839
65398,122483
175356,102835
175356,168452
164066,157491
113354,233962
58035,141978
179092,246598
198909,82989
3316,202473
190777,58844
231057,34320
255127,108531
161762,167746
107847,251547
44510,9814
57630,100450
193182,161088
75398,261292
75398,86479
53057,6895
251895,92371
175356,206633
51378,119618
7969,100885
51378,99263
19549,156278
19549,134156
130302,195461
83717,158460
232106,15334
220205,222116
169746,137329
169746,200738
26369,53176
122000,4312
34782,243410
92658,9971
92658,82719
33113,73856
146903,242680
21464,11327
54546,188855
38099,256647
5455,118743
163315,14320
56831,99081
257982,64059
255018,92623
146639,98015
54042,262046
70032,161136
86378,46497
173804,46837
55966,81218
257004,144962
151028,249486
93523,176659
28676,27109
197707,26065
194192,252832
145817,61130
250734,74120
202329,177558
1525,252363
64645,58812
48687,17943
173804,101169
236846,194230
83223,4362
35243,59372
91111,220857
97144,7439
183517,170128
229901,198247
225379,190310
225379,73473
172326,136938
43778,200956
216181,35366
126295,90754
128212,61210
209131,210658
81191,186768
68806,222979
68806,45955
132753,56003
126939,66010
11449,125205
101928,3411
124043,135481
69092,207346
16136,217625
18748,51051
199451,187329
67547,239335
102723,251208
201733,36697
149467,176872
77247,218410
67453,26922
221694,81604
12260,232328
257982,152215
148419,3760
124116,152595
121936,32882
248001,29190
108467,242443
222855,126030
95139,61924
166952,232532
137101,36778
115521,148104
12406,190614
22739,231093
236371,57162
22413,195502
164028,65556
62510,89256
202506,207223
156391,165421
177787,182374
134607,143833
7275,35133
50388,65863
2828,143942
54207,74171
17340,98524
78279,174209
145683,244200
29000,175288
27282,222306
169346,167017
1577,46767
1577,67786
167302,143592
136594,109189
177787,218704
81965,52957
14238,218220
75486,244168
35166,17579
204710,30826
7028,38570
57006,127502
57006,8004
57006,35800
30928,176074
254975,255661
225708,229507
138089,150979
23540,87245
203935,129645
37253,196913
30807,100969
227292,244149
184155,176754
10170,185220
117353,52033
41812,139718
2642,203391
2642,83816
184052,21616
246473,132085
187323,153137
232173,223593
133114,172395
133114,248558
133114,185336
133114,193543
190058,251428
190058,66093
190058,76067
190058,85555
190058,126307
137372,70236
94957,3219
176852,59996
237391,16163
42701,106299
208482,38409
36447,196948
175047,156066
175047,16127
138698,250747
203207,249709
203207,127817
203207,151880
187586,138878
45338,254138
121835,235764
243772,251108
2296,82932
37641,77100
2296,133406
132811,228618
18797,32875
2701,30167
220309,179871
204710,53505
94184,135397
146036,224372
407,224989
132325,221281
223307,222652
169712,122435
46211,68099
206857,60885
37641,41521
85994,7511
239785,193857
148530,34445
146314,17140
239931,243944
79890,257462
162186,228623
211869,193700
97266,55875
200654,176726
233286,117714
73226,92889
205939,192238
72918,19921
239508,224182
130934,164689
175573,141748
212828,165601
11848,105177
148012,128174
148515,120778
199451,86727
105188,68464
148569,170378
136781,203811
99517,120306
99517,160155
99517,240168
99517,134160
99517,230199
129549,257231
243168,79289
230036,257399
84018,40465
52540,99719
137660,166490
37709,254181
37709,237612
37709,2833
37709,139374
37709,203725
236766,11802
34367,106869
76675,144250
115379,118413
56725,208743
85499,93186
174289,165274
96090,215112
35836,75695
189977,254192
190793,134660
172009,145844
58060,254651
119053,189012
196388,107089
68981,209093
216819,209702
166075,27002
6845,55970
185861,184116
34151,155266
216292,129820
213697,93013
123786,43208
237017,114914
31679,85636
221841,174123
29544,55072
137852,222392
77380,61621
91014,16769
199391,43414
85355,124845
34159,162188
36614,32369
155184,27584
171969,188495
17032,61111
248846,137607
98040,141883
130164,124060
94292,8518
151882,202939
5537,16520
106309,186519
222460,164048
209879,171051
121210,76595
225777,27622
158896,236016
219005,10591
201638,204666
41063,58684
219740,55469
169801,225285
247420,127196
224186,180639
215322,180468
250157,196076
210804,178612
57407,117871
98641,223746
16433,107948
204994,22841
28032,114028
76437,214853
46780,134924
146072,187463
206167,257708
186665,141960
206167,226830
184704,22488
82178,119153
235337,208801
194202,23830
137272,171800
158676,48458
250488,60269
160235,246797
61960,144598
166948,165306
191660,87949
199968,139213
259204,67902
164438,175401
33704,108272
245419,63319
135281,184313
135281,84639
39014,22006
162183,195239
251156,218899
226997,108399
53796,252226
104275,245330
173416,44992
225914,131865
227273,136536
199197,186976
40882,233676
155813,28899
53899,10010
261818,164316
5345,133640
5345,69637
5345,201381
104926,82831
240419,25260
214778,230544
1533,80390
222039,59801
15876,17451
230019,170802
216195,116464
257079,21333
225286,102135
94685,62381
105409,163842
19616,125390
215325,47966
215325,6073
145796,57246
11837,90990
169782,191020
240155,23794
32021,21502
228553,23930
10790,146120
108,57102
37265,256217
60606,183265
19114,95175
129225,29910
123149,35411
115539,197681
37454,211568
167521,20221
194293,227603
229646,184925
188949,238983
186141,222718
100873,185446
37032,233249
194267,10593
136933,90538
47960,89731
173416,89777
62341,179699
182297,243943
39966,144050
149276,140970
206580,20647
15097,259034
193434,48639
112816,239674
112816,176613
40476,173966
33376,59440
55813,41563
72558,104436
259714,218812
224379,248645
197244,210030
147684,215026
21946,201218
74914,18988
58925,53421
211686,35113
65266,141261
187161,99533
252443,89148
248105,235570
193001,3585
44347,173057
174940,181361
247785,121163
78351,233683
219427,11958
43726,64888
185019,204914
69162,90964
66935,244623
89946,254039
56104,216393
168649,64947
202691,172425
33671,1644
16749,126696
195158,231058
233725,105938
42215,220313
176968,205598
8610,8804
36297,154598
108434,161203
129316,61668
149192,160960
229527,186093
149192,169209
81108,245661
230050,49752
15448,27946
41112,158274
41112,127168
15610,236768
159300,1607
159300,238376
155478,173902
261060,90527
55548,160715
55548,107853
202691,150811
218580,101958
249147,144782
116069,51431
103415,136319
150001,217954
158011,5636
232527,128890
232665,25526
47951,198630
221208,140254
8172,261340
13590,98128
9067,96518
9067,107643
76646,79358
98936,216731
46211,141670
198727,248585
41065,172323
175316,120160
226505,111932
193369,55139
198727,252737
91239,201339
107041,20987
107041,217130
107041,128575
140167,36559
117905,182236
189182,28841
203787,259022
3193,64337
3193,25609
37534,161618
206834,82711
215592,96544
152168,2044
78985,153546
30623,254987
106307,132374
3106,169288
186498,5573
5406,42315
37027,225259
179761,261511
175985,99940
115511,16706
63441,243928
159558,223556
164321,126936
247833,100611
243443,246763
115419,89343
95285,238645
50416,226664
131909,126388
137811,44025
174793,18486
201371,156043
151441,119008
129496,143191
9891,87788
253007,20592
39926,255880
194135,164083
98200,36115
66267,79482
31717,10799
68038,7678
157664,134259
222443,259674
95142,20057
14189,53235
18797,18735
75260,122312
50292,179674
20080,90392
29235,117438
57345,156366
30899,86774
208279,24286
35200,67187
201371,170073
79803,115649
230774,78294
223031,207605
199017,45770
81815,1467
219026,198110
194958,8340
94313,196554
105401,224149
234948,178845
171717,63628
193580,113303
143160,258940
58532,248577
132044,164351
193522,147770
119627,159572
9297,181698
200715,87931
183257,224868
114408,191904
106300,64526
75651,227271
154237,244340
8750,182494
60050,25201
200258,246683
158288,93710
126961,237825
28401,82742
95943,179263
15653,4866
15653,234297
200892,119761
172451,66471
152450,45998
152450,129442
152450,184934
152450,125878
152450,233156
152450,108577
152450,151476
152450,67204
152450,131348
179010,137978
191152,182664
191152,90137
63204,249908
63204,132722
155587,247402
155587,210135
155587,210371
28865,211729
200258,38448
200258,81030
141255,85953
164352,29356
179654,2717
233675,145096
233675,175057
233675,115994
233675,97608
233675,142589
233675,184501
233675,236570
233675,155027
233675,215308
233675,78601
233675,8310
233675,210254
233675,210335
233675,69863
233675,88153
233675,170192
233675,143470
233675,164712
233675,81295
233675,47473
233675,186098
257191,199008
257191,141704
257191,189173
257191,121981
225042,175442
233675,166165
233675,198488
233675,215181
233675,221770
233675,214299
233675,91072
233675,192187
233675,213674
136023,159492
251565,100301
255052,54175
255052,105259
255052,215555
255052,26430
255052,13110
255052,72642
255052,256992
255052,243701
255052,239166
8970,90205
233675,94485
233675,105987
233675,178968
10045,198352
10045,162220
10045,207458
10045,72127
10045,187468
14668,140448
90162,103229
197174,163827
251618,112023
133995,184565
143494,179635
185080,238755
32020,45158
245545,133840
28865,220339
53938,51570
138488,174997
44806,257529
62240,26233
3454,40110
186197,159571
189104,12568
31648,66825
223685,204540
227355,162446
83815,131773
52613,177990
83815,12591
203788,150187
148494,204793
189802,172643
219170,259208
105611,17826
202722,37890
202722,154002
68740,52383
96404,196015
86751,33106
189802,127728
248717,190460
191983,212288
253562,61132
112692,244324
50544,127068
160031,194657
59443,183294
221227,213182
224650,72003
224650,120383
224650,197165
224650,191484
224650,118491
224650,35428
224650,242069
224650,85286
26668,186978
54657,172962
159878,173530
169758,175629
193295,212340
193410,140457
79361,258711
15674,182867
15674,35179
261774,255679
241317,109297
245819,236186
127183,8496
247699,192503
79403,55633
154497,72212
233423,81744
85899,93519
7858,188959
4465,48972
125286,33140
64015,7413
153024,115092
119942,151313
125089,94599
80943,43460
39637,247453
186987,228141
64742,93995
81383,3935
13353,154927
159620,93007
131636,224840
64769,177160
239701,121425
149669,236379
124057,161055
70765,256756
117908,232158
187101,142349
228945,81135
59443,198304
261185,20378
261185,54718
133611,195202
229472,150142
130383,216134
186787,1470
41018,121137
177653,68377
99918,43703
110799,211243
143483,13817
120136,176198
866,143089
252030,222520
252030,256782
61651,203794
259770,111929
6221,168245
205361,242144
224650,152243
215162,171539
235658,159372
34661,97350
34661,18619
123752,76446
103791,31066
19277,46579
72430,228312
189368,87577
107272,125084
94470,181852
256389,236312
1571,92715
13163,61182
21756,22888
116226,71715
34061,169730
143571,259945
116165,107630
43770,16503
233423,159096
260716,130798
70056,226393
70056,212131
131269,165119
137241,28776
105858,209738
68361,230274
8798,129911
243015,35901
247935,204547
231933,114300
17950,115138
63759,74828
203781,107623
22149,186737
189287,26407
74158,164250
74158,19067
138437,36181
98446,70684
176678,206768
155678,183092
97232,132082
136802,257873
113062,4994
234813,133869
23832,11476
200258,252844
175682,52542
246162,257852
31655,39788
259495,195314
39645,147413
34012,147204
60353,211194
190245,32161
125615,40592
48727,148117
157016,184356
104117,53957
145710,193508
218547,2673
112718,249845
181294,84905
256371,226299
46438,20000
154389,14864
140293,73520
252948,202613
86645,64868
21092,123972
209306,40324
197838,200033
50832,24574
163533,158368
182321,101476
198740,238990
198740,84349
198740,70663
220212,135156
259933,116185
196848,125110
211684,81886
122087,183740
137763,135242
17033,70254
248253,105973
30221,47729
21973,121319
261823,104939
144288,246864
40629,127851
177981,153403
227221,36327
208359,192223
59468,201704
31550,229823
204727,107994
3442,48805
95872,107962
104769,15859
137660,51286
120717,156642
9223,259829
228067,162690
75845,91645
190216,236204
203178,247599
165278,256067
114117,27579
96336,113824
60353,59883
65455,148300
102752,221805
65381,38467
168992,21686
198604,176682
39984,66919
130554,59214
130554,42946
29412,177467
21430,219061
228248,142046
180123,5767
111643,256515
166117,196418
74765,32986
115301,238284
32628,11107
141877,140350
6482,112452
6482,138960
6482,218641
1150,117990
119329,14858
130554,147591
130554,223899
180290,92885
106678,185297
66943,94415
199802,124965
211092,196458
127174,84624
162754,65544
238563,80843
178331,261220
35045,196716
178331,111456
189107,159276
111939,17584
104386,199877
158152,102980
159538,27778
251231,154744
213308,212730
81817,93043
81017,123019
125643,150782
219743,128976
34052,154899
257042,32840
197516,168469
94231,84063
62992,217699
179874,13573
192265,31048
58532,89265
43690,129170
19037,19199
141491,162182
58532,220569
213682,206327
143807,202170
8205,178198
165171,63550
47087,31831
153916,156590
248861,201223
256129,261757
155431,209192
65572,201949
127342,126973
139797,157868
55026,188539
167638,83026
248388,186721
182270,80075
182270,244798
71089,130509
21282,161824
28865,87998
90132,111143
228388,198516
187028,170239
63441,204107
73721,220655
8446,22955
47087,37139
73721,158453
243947,51204
96877,205850
50577,51965
82727,235901
198639,57366
198639,15471
198639,33755
52719,81290
202791,112010
202791,159003
22688,118047
151930,53132
127484,230341
142552,72355
36008,176400
85616,18808
169520,16647
221978,222767
12116,216503
253895,235467
125725,13636
194793,186946
232603,15195
32674,248651
102380,159504
30866,18923
168085,115457
216225,211000
19219,148609
117556,142361
135497,16552
204727,179656
41239,257324
215277,210697
36875,49921
121413,232883
14718,233251
53451,31234
161467,179246
210077,180233
126602,252871
243565,38180
162867,68184
88639,3964
93106,213919
65107,65303
18472,60795
100726,67454
145251,98731
10705,208215
199732,198448
228833,202530
173512,143116
94720,234038
261367,131752
79354,100220
262106,130204
98588,141585
41239,200302
173615,223559
80094,3582
80094,85441
92154,93933
258247,26594
58517,16493
199602,82872
252822,152862
13131,107916
99036,199054
48987,98113
22894,24812
145820,25369
28963,204511
215721,260505
40421,185663
220712,259541
120260,233624
140110,152741
200459,173072
207662,261167
162584,79225
230231,78371
179435,199885
106070,181054
177566,55557
83601,151998
8401,34194
8401,61770
125515,128226
246172,30902
36324,135357
51714,232459
90958,208715
90958,93304
258923,73475
194615,33485
247629,48195
53034,121069
203534,159782
233889,156636
103311,69656
72520,175701
239175,225919
236351,16731
236351,237380
58951,41236
147196,132062
60750,244805
110140,144017
21092,67947
21092,1485
102196,217997
79196,28190
226746,182234
226746,100387
226746,171663
226746,247088
139138,23063
67950,241845
71523,161685
158698,153191
158698,252184
158698,261385
237521,21515
7143,171828
116819,150805
197496,70979
49744,176298
127354,23343
224079,25917
69504,124655
174168,194802
36224,261794
195963,173945
14509,152407
41381,212341
30860,192395
134395,116246
241019,25809
227815,234580
203875,114283
241019,102042
241019,27022
107693,254162
40029,216238
146716,249764
210602,194734
83479,258789
107371,50786
237583,17824
87303,91888
253138,136215
233844,100996
145877,177940
85974,188155
85974,257674
221110,67560
192569,138705
133061,118329
64272,42100
97958,62097
97958,24936
97958,152714
59927,150625
81817,248061
130782,242540
13319,114543
72205,122074
141311,83352
235649,67065
141966,147309
183390,251183
192065,125841
39680,4397
27867,182412
55224,116850
234906,185991
92555,55691
181326,64755
15701,261989
245218,147011
189110,213945
48761,164231
200868,164305
48761,85113
100506,10003
115729,238441
210602,51769
12928,127529
67991,91611
72977,158599
124500,119060
107847,197865
245822,136369
153772,162426
36843,207325
60646,28133
216738,114660
201193,197314
112767,226341
231397,120152
139687,185677
80576,18384
44431,146354
168834,201981
129832,40000
234814,88957
208008,194209
208008,25758
208008,131893
208008,67222
68102,239223
68102,14321
68102,113843
139226,130369
13964,159715
165028,212418
131596,158425
188454,232503
226248,143279
118172,179276
259235,250584
139146,68388
144020,87413
168294,107783
47739,108681
67826,126183
67826,132010
67826,20681
67826,184236
156725,33737
7893,193505
173654,91104
249520,17996
70421,78345
144334,96384
176731,31547
230946,148097
65497,221588
61509,53897
50611,71788
90093,210689
90093,94522
247850,41495
247850,49914
79039,75306
79039,260407
37565,16394
226098,3391
226098,212437
147008,36366
429,78948
53849,247534
90093,82191
130533,200994
251273,99265
51999,234593
51999,115591
51999,121723
51999,220600
240559,199535
138359,13743
139149,106214
127911,161270
125623,261074
166975,136677
166975,147052
93875,231536
146496,120471
27709,155665
162697,48658
234688,126521
96277,197805
229724,174734
139746,192182
202230,50651
163032,9213
230449,179549
194440,112790
128302,69131
218080,232019
270,120883
188448,227531
199647,258026
91972,214917
56352,147976
204394,214051
230510,3536
43179,209546
3777,144596
70146,202238
239182,38975
257472,5415
244997,169738
191651,97527
60561,102361
134855,98181
2374,22605
18288,44496
108637,55600
157691,250266
52484,183496
52484,96398
52484,86605
44054,8944
135369,178764
135369,239350
135369,153448
74952,157764
15653,112564
87249,98013
199540,239914
77085,99240
90918,219248
206423,71356
80998,77042
729,102785
28170,155663
261753,215109
180368,199639
224573,227401
56429,144069
255591,227159
6957,157842
187395,106475
219267,193721
255663,51650
247850,33073
158610,155112
54620,152481
6957,55660
251442,89690
24027,20778
159867,239291
64903,134104
36806,49121
247850,162536
247850,251399
158610,187589
158610,72609
227101,56090
168237,187391
97944,172542
97944,160426
235437,226009
44411,15205
38865,179026
82214,178443
91397,17647
158610,29348
158610,67992
186665,261402
71360,73521
209101,173180
162305,38603
208639,149505
248610,26503
9923,125793
25385,147768
25977,221842
39487,53910
39487,218921
224765,227857
209648,225722
15455,64993
24109,60726
139421,222245
24109,210486
99148,159472
10020,244197
242719,26041
127111,49593
179650,237898
179650,116511
179650,67664
179650,187679
260953,201004
160591,127566
160591,262049
229996,43831
171592,195928
246314,133921
171592,236594
185176,1431
138565,110691
125172,73435
211097,13104
151020,16581
152298,14256
21411,52631
21411,251911
21411,260969
21411,180296
41334,115055
222589,185072
112559,217649
88979,8771
66301,15155
82270,194297
127175,243360
134318,144143
134318,220259
134318,210971
237520,169467
252108,31374
171814,113789
14603,184515
239386,254600
122715,81001
35955,87662
39464,81808
209648,226892
217823,252123
63917,26759
76598,111470
60897,184678
47555,120568
26549,200555
29391,183561
155304,248489
179082,121463
37217,257349
185810,80523
240265,1010
213679,248507
162344,33335
19355,191808
91279,177907
4465,228514
129187,69486
59464,26030
149743,122373
46578,230020
52946,215530
201336,199665
87280,38753
87280,15030
98315,179272
227667,90428
113235,259998
213679,141002
8932,42449
39372,138822
189287,164886
10604,84492
235621,206702
56894,46750
193741,207895
77958,93247
201639,50058
123063,85578
149301,197116
115675,39538
115675,41399
15392,200027
94453,46254
113669,156127
159569,257162
198905,155457
261806,186059
227168,132556
157780,184273
245918,135257
21733,14962
140523,241021
76261,203709
4615,86696
35108,157787
31093,25873
38724,165971
93655,180728
191014,22720
141264,88786
101599,236615
49930,172449
86300,194669
134535,137905
13541,206417
158771,39024
149150,71875
215916,127827
221723,171078
77482,51098
77482,257798
77482,237529
119551,137265
172721,16054
224192,158123
169992,235276
207247,88139
246608,216040
52473,36293
202776,167738
242485,126164
32571,89752
37217,246380
53106,213575
92365,194073
35962,21466
35962,139654
120502,155337
161334,188875
256766,243787
120888,148999
55965,206989
176196,232761
164762,75013
69043,172852
241746,259896
104777,139343
59003,169850
59003,222420
36991,85638
127650,109662
109472,46432
55965,104012
240586,81662
207492,261011
221947,82875
83998,225037
131736,254709
80246,238904
141447,227383
238422,96632
256191,82721
108342,190156
87516,194611
155407,212075
52886,20108
126249,105863
83294,261586
128248,105329
125518,236412
120854,78143
120854,138332
116641,57141
225690,47068
242319,18592
73965,85035
32674,104033
35867,83323
261893,141375
130152,20124
130152,194284
248230,156456
139355,237722
139355,234646
15653,48621
188327,95742
77768,154881
172210,116628
248774,84006
215593,259934
92499,72593
92499,186367
20747,67975
117883,164092
205753,156249
195812,155818
213418,144836
205753,58622
39756,52184
39756,126315
185351,223944
205753,187877
7541,103890
193324,254177
78273,237820
207341,116099
155470,128948
250159,147816
246773,172462
7289,124720
56352,248957
168029,99220
7448,43072
33520,259427
51016,250580
88121,20180
1955,60759
36574,140269
35143,7380
235537,215437
156883,23602
24090,158829
214596,55848
260118,177344
21663,56905
17418,248447
130267,160675
74388,15443
258731,36430
149276,192808
96084,7347
195481,22686
2224,92956
201665,99896
171832,225256
226802,239131
224446,61674
222659,215144
60125,39410
76050,240151
189141,214447
188769,253591
222900,195443
154058,23604
212925,109933
128556,138724
66125,69403
186257,236844
84834,160917
131263,33914
233727,140957
31424,107535
223379,59818
153075,2905
201984,86030
22323,135463
213174,125107
193787,136010
205753,214260
159101,236973
233027,240278
28773,24677
248375,950
138043,255295
171264,137377
182703,65000
225299,39176
183143,46942
110877,71853
190699,135120
97663,98
97652,178993
9187,3023
210220,76858
78853,63610
193993,250370
157151,115802
40028,156531
101355,204998
143351,6243
3593,87595
215674,189229
71145,96605
80094,147864
168008,60437
146454,59945
232943,167739
7072,13320
207508,214182
49417,173504
131312,26201
176691,255620
41112,208454
213308,66679
40684,81626
94412,117537
240892,182145
239091,229446
41192,212658
41192,77591
41192,37115
253141,209750
84021,68103
3478,198166
156974,63141
118112,31858
45832,144498
120880,52259
104460,77070
47789,1444
193198,240730
247880,206816
171264,75665
193353,137113
153232,230424
83918,79921
145929,84265
8455,22781
221382,184646
73845,17188
247644,46380
189038,69350
224694,259442
32423,17799
42792,210291
235885,194931
252446,162449
69797,44804
41681,128726
41681,196139
41681,246353
166811,194319
153528,200756
68814,257114
150697,106302
153528,201623
115159,151023
115159,173236
128459,49239
128459,241942
62769,223952
239587,57628
181350,125189
190215,94396
143455,247289
30281,157966
159566,52469
34566,161397
34348,251022
168249,145154
166995,140584
254642,251194
202968,61957
23731,218111
166193,31397
23731,221653
206365,141281
10408,122538
36525,86842
140404,63463
129554,222877
216720,37088
86783,235623
3674,128978
182437,150674
126490,3914
126490,162694
3674,171919
133197,80825
97033,203103
126490,103253
165514,177694
259793,179520
199014,214597
259793,211454
56276,11284
98386,133177
214090,121533
23731,60073
23731,42346
249083,200773
165514,141630
11561,224530
166112,116793
188690,108229
174811,185406
154180,66175
85227,40095
204883,138161
9540,26731
35083,16729
179980,122362
86300,27564
146072,201020
98152,168726
138374,153208
220626,212174
146867,45103
31026,4902
46732,152547
162031,199348
224268,59336
79281,49559
98090,214140
155369,61375
256218,145079
36212,136794
48347,132890
166623,206595
35000,41348
101062,56967
60040,192814
256218,89703
34590,82031
78527,202725
255049,73289
100045,121090
234538,19847
234538,103631
234538,143091
43574,235524
247482,173982
247482,107456
158994,221426
243861,46558
256218,135226
256218,61321
216030,39704
107764,61789
250763,62770
250763,91989
250763,89253
75120,254620
75120,171549
100789,20385
127731,174564
40624,258769
25780,131759
25780,25548
119227,70478
26528,219600
233371,178774
233371,76574
170962,196558
214321,171974
216462,149209
251685,42225
58734,258394
44641,135548
44641,131112
35574,170023
123803,32835
21054,246089
65787,140136
109763,217387
202956,163938
16969,147100
40401,149999
131551,63301
218613,230670
28580,153936
250552,240552
217271,124186
217271,13487
237280,233430
219024,74237
30382,18379
570,120629
93745,11159
57543,80408
196404,134051
32998,186027
154663,87055
244560,80495
244560,122984
244560,230440
213072,86529
57740,129722
57740,251550
205425,205573
158784,26026
49333,129449
56671,242610
230649,188809
88267,106619
175695,163275
190837,242746
124861,135309
37085,126897
137127,47
154532,205085
193858,214711
236730,163890
39756,136749
137127,261599
52605,60458
26042,24341
106304,182801
56082,26874
189019,107691
98182,171208
49746,217241
30834,246595
256413,168198
177765,64475
220766,247494
112540,125368
189669,84279
67511,127259
19986,91330
87063,111175
228286,120007
243719,233842
37842,87683
127406,89225
190350,42711
251607,47071
28856,41550
39798,213246
39798,67022
41014,119741
159300,93743
2878,163611
172008,690
188272,194168
255380,220308
185350,92009
185350,178941
256836,148943
256836,154214
115301,145706
83686,9950
83686,86199
83686,94368
83686,250239
237763,154378
176154,40650
137063,222001
120495,42048
23059,74541
121149,196063
41058,32075
258908,149190
223201,120727
82057,60336
183215,19941
184527,27427
230445,205152
105213,161129
105213,152598
49626,247418
35886,200643
35886,244313
177147,202483
45081,102216
222,114229
64738,87028
156135,189967
69134,223072
255283,24634
105213,38677
62341,201728
105213,47854
37279,160255
191683,5007
138485,224883
86514,25668
30936,26451
223956,177974
44307,215624
8610,53094
53518,226652
36355,157180
36355,42197
1509,128137
129403,127704
210159,16292
210159,63439
9880,72270
162950,38484
27282,150860
246848,194494
256434,17296
107290,37108
223199,170788
73297,54809
86683,24639
60414,176664
177894,114866
6862,210142
14425,132641
223511,7185
223511,110490
72616,115527
58397,48444
223516,136057
204349,134020
24665,158072
31077,23394
88265,73178
72616,228961
129644,84479
175697,76937
175697,38794
63759,154708
63759,97379
62493,217819
114473,93972
192532,118691
192532,21327
192532,72174
192532,261925
117277,225467
139299,122387
216268,69110
157629,231310
234897,246229
238047,90317
260749,23997
68936,254182
141898,246693
145070,112889
75417,181402
167038,181696
218963,156846
9880,96144
113276,75355
204121,118753
221636,228722
146900,130659
228859,2042
176717,186718
77328,163348
193608,123787
259301,102566
196057,135970
39527,251947
141507,107029
77996,259655
256656,19857
10654,119819
233333,190806
204121,176428
106198,13729
190635,251725
258535,57045
58491,66632
58491,223457
171055,175690
90060,2423
120969,88777
120969,89756
88188,161482
88188,3067
88188,138042
212211,18355
256615,124544
255960,214060
129492,113875
128289,203158
42971,78896
76639,253557
96141,141807
25380,156400
88972,55988
88972,218235
167908,36490
53159,251543
192423,209126
218963,198046
6008,191474
105125,6833
167038,42152
192423,172769
27944,141979
174275,149841
214147,31573
233102,188460
253936,182953
57088,255785
57088,245646
168734,157536
4231,223634
186466,151759
4437,156486
108071,47666
12274,244177
55648,90932
26097,87805
193725,52555
209592,90628
223732,227495
79313,222808
191330,86508
39528,210006
169890,59959
81733,1949
235695,212767
179353,15577
26956,116560
117577,88568
235317,52254
119985,176979
170324,200963
254285,135889
141420,101225
106654,239135
178163,37118
106654,256739
83339,32661
80033,198362
80033,208298
90928,186477
83049,200090
54229,226719
81698,21322
81698,221898
81698,3364
134412,7565
15220,142357
143943,232129
206897,140532
103548,108167
103548,181391
154529,186741
168127,144205
119555,40238
201499,190715
55860,128558
260871,3855
236349,237337
218003,219118
15329,143954
151635,98345
24252,167131
207177,146363
19257,179512
170962,183833
130388,227875
108146,210541
100200,217174
45944,49262
236581,218054
112742,28940
112742,193179
153154,226709
50051,171305
112066,10401
26889,225810
149655,128863
149655,257212
26889,109670
170962,149688
168549,13282
168549,25886
168549,155929
168549,252270
168549,28211
168549,228557
124789,218398
251809,139440
125593,109085
78544,44654
236581,165724
193725,218034
38222,237027
202953,175286
194208,67705
178486,163330
204121,57798
146524,174129
116502,164049
216487,133538
174080,245527
90070,255501
242990,260486
154559,28699
24270,142412
208395,205726
50577,185868
61960,10748
57493,220829
83441,249314
91235,49864
210851,64198
210851,188452
167164,191410
185749,164611
49293,98160
52256,91480
52256,202804
94119,260208
199879,138388
146073,44692
246071,224080
232313,224554
232313,817
31909,193733
258903,258630
202245,60308
225834,72398
